Timestamp;Nez;Bouche;Œil_Gauche;Œil_Droit;Joue_Gauche;Joue_Droite;Front;Menton
2025-06-23T14:57:54.188028;13.32;26.06;18.57;25.09;35.42;9.26;19.76;27.26
2025-06-23T14:57:54.395398;7.17;11.88;18.09;19.64;14.91;25.47;28.14;34.95
2025-06-23T14:57:54.570278;10.22;22.18;34.38;36.13;31.14;9.45;12.97;10.48
2025-06-23T14:57:54.651573;33.96;7.66;10.43;14.04;35.6;36.22;32.21;20.04
2025-06-23T14:57:54.706390;18.45;27.39;34.5;25.86;29.1;27.0;20.33;9.4
2025-06-23T14:57:54.775432;19.42;27.25;23.98;11.54;23.25;16.64;16.2;17.1
2025-06-23T14:57:54.864555;23.13;27.41;20.01;10.1;31.76;25.1;22.2;33.75
2025-06-23T14:57:54.965089;28.12;35.52;28.96;30.65;26.83;9.47;9.31;24.24
2025-06-23T14:57:55.090119;18.09;9.41;14.67;16.51;29.08;14.37;16.03;31.14
2025-06-23T14:57:55.244306;33.1;27.53;8.59;34.28;26.66;31.34;8.24;10.97
2025-06-23T14:57:55.314998;30.84;7.91;27.95;36.61;36.72;22.47;8.87;34.09
2025-06-23T14:57:55.366042;6.93;16.23;10.73;14.34;12.17;8.69;27.92;26.25
2025-06-23T14:57:55.508217;24.52;14.91;15.18;14.76;32.48;25.21;15.57;33.22
2025-06-23T14:57:55.827148;16.03;21.31;21.33;15.24;23.36;18.86;33.37;11.44
2025-06-23T14:57:55.899552;33.3;22.96;8.45;14.99;20.26;24.19;35.96;30.26
2025-06-23T14:57:55.980890;32.07;31.64;36.18;35.08;10.82;22.62;26.42;29.69
2025-06-23T14:57:56.240786;22.87;14.72;16.0;21.62;33.88;25.12;11.27;25.67
2025-06-23T14:57:56.437455;18.56;35.81;34.54;16.46;35.3;25.18;17.61;8.69
2025-06-23T14:57:56.500980;20.15;12.59;33.24;20.26;30.63;18.07;28.38;18.62
2025-06-23T14:57:56.553062;36.61;34.95;25.39;34.9;19.3;24.53;15.21;34.47
2025-06-23T14:57:56.646331;11.35;29.92;9.07;36.18;33.94;36.82;28.7;34.1
2025-06-23T14:57:56.836246;24.6;18.97;10.03;36.22;29.26;26.61;15.58;26.16
2025-06-23T14:57:57.031867;14.01;11.56;24.35;13.22;10.86;17.73;23.6;8.93
2025-06-23T14:57:57.135747;24.47;21.4;22.64;31.54;17.57;33.18;14.75;33.38
2025-06-23T14:57:57.290389;32.96;15.19;25.55;15.91;8.86;22.03;14.66;22.94
2025-06-23T14:57:57.495364;11.42;22.02;34.49;25.19;28.64;17.88;33.62;30.02
2025-06-23T14:57:57.612477;12.37;28.54;33.09;7.86;27.79;25.66;25.16;25.91
2025-06-23T14:57:57.689422;23.88;19.06;30.59;15.29;36.52;16.98;10.1;19.23
2025-06-23T14:57:57.801429;33.96;29.2;34.6;32.7;18.73;17.35;7.32;30.63
2025-06-23T14:57:57.881513;29.26;34.93;14.87;17.28;20.73;27.83;11.93;8.05
2025-06-23T14:57:58.004358;20.15;22.72;27.94;27.52;7.06;28.94;36.51;11.76
2025-06-23T14:57:58.340537;9.79;11.24;17.4;11.1;19.2;28.04;13.9;22.06
2025-06-23T14:57:58.498837;21.8;32.05;33.53;13.1;35.17;22.44;26.18;16.08
2025-06-23T14:57:58.656968;23.43;23.08;12.51;12.81;22.75;21.22;13.31;36.35
2025-06-23T14:57:58.863400;21.16;32.06;10.03;10.93;18.11;32.15;7.75;32.14
2025-06-23T14:57:59.011859;22.8;33.92;17.94;12.78;33.35;27.07;36.82;18.5
2025-06-23T14:57:59.190065;17.39;36.77;31.63;11.23;12.63;34.11;26.26;20.9
2025-06-23T14:57:59.332400;14.82;14.16;12.1;19.7;24.5;27.53;31.98;23.87
2025-06-23T14:57:59.489586;13.14;11.15;34.05;30.23;35.35;25.51;25.15;36.63
2025-06-23T14:57:59.628684;28.51;12.34;12.77;15.77;13.07;33.69;22.28;33.24
2025-06-23T14:57:59.762467;14.49;14.8;7.37;19.86;21.11;11.97;14.32;16.23
2025-06-23T14:57:59.908030;30.04;21.43;20.91;16.99;27.71;23.09;24.41;34.97
2025-06-23T14:58:00.082724;26.95;21.7;20.08;35.91;30.5;34.88;14.43;36.23
2025-06-23T14:58:00.178551;32.43;26.31;32.99;30.33;10.31;26.51;17.08;19.51
2025-06-23T14:58:00.341441;10.17;8.66;16.35;17.47;15.67;18.05;35.93;20.82
2025-06-23T14:58:00.503136;12.33;23.73;10.43;11.69;15.43;13.46;9.48;31.07
2025-06-23T14:58:00.582823;15.65;10.79;17.25;7.54;15.33;9.89;22.02;18.17
2025-06-23T14:58:00.676277;23.66;20.48;33.54;22.67;19.53;29.93;10.76;23.95
2025-06-23T14:58:00.834550;20.79;15.45;27.77;26.37;10.17;6.92;7.76;18.75
2025-06-23T14:58:00.987843;8.38;18.81;7.19;13.57;10.47;20.37;19.44;6.98
2025-06-23T14:58:01.253501;31.83;17.56;28.21;7.71;11.3;11.04;24.72;18.06
2025-06-23T14:58:01.321955;36.5;17.93;7.32;15.89;23.91;8.95;12.78;21.73
2025-06-23T14:58:01.385012;15.86;9.83;13.3;33.45;11.96;10.99;16.0;25.71
2025-06-23T14:58:01.589636;22.24;12.65;27.38;32.78;16.45;32.24;33.38;21.95
2025-06-23T14:58:01.792797;24.67;20.41;16.39;8.94;34.69;17.34;27.57;33.38
2025-06-23T14:58:01.865529;14.82;26.21;34.35;19.89;31.63;12.09;24.32;22.95
2025-06-23T14:58:01.992666;23.94;7.65;22.68;25.34;35.71;31.38;10.96;36.44
2025-06-23T14:58:02.184312;36.06;31.62;18.04;11.14;14.29;27.54;11.08;11.64
2025-06-23T14:58:02.293106;35.0;24.03;26.9;19.32;32.18;23.34;13.33;17.78
2025-06-23T14:58:02.371020;32.94;11.92;36.53;28.08;12.69;35.5;22.31;30.29
2025-06-23T14:58:02.532020;34.05;32.94;21.12;17.44;21.68;20.33;14.84;11.24
2025-06-23T14:58:02.633099;29.32;15.07;10.15;31.93;8.22;9.88;32.92;19.35
2025-06-23T14:58:02.754574;36.01;35.69;26.4;27.7;7.31;19.15;32.47;34.1
2025-06-23T14:58:02.913601;33.39;19.14;23.07;9.29;12.81;25.74;34.29;20.43
2025-06-23T14:58:03.161745;14.87;31.68;21.71;29.02;13.54;16.95;22.79;20.91
2025-06-23T14:58:03.365082;25.68;31.72;12.31;10.51;22.91;15.34;16.36;18.91
2025-06-23T14:58:03.465526;18.0;16.06;28.87;15.2;6.89;21.35;16.58;9.62
2025-06-23T14:58:03.670246;22.85;28.6;35.19;14.07;9.8;16.27;8.6;13.59
2025-06-23T14:58:03.739379;18.58;30.87;16.8;16.94;18.19;25.1;16.82;14.51
2025-06-23T14:58:03.867487;29.6;17.89;27.25;25.66;25.35;25.41;26.6;17.31
2025-06-23T14:58:04.027397;27.75;34.34;21.5;27.88;36.43;16.34;16.18;18.46
2025-06-23T14:58:04.145892;22.91;10.35;32.9;17.07;31.03;11.58;30.69;21.9
2025-06-23T14:58:04.309464;32.85;9.74;35.91;23.56;34.83;14.02;25.91;24.74
2025-06-23T14:58:04.538603;36.22;22.48;23.79;15.28;6.9;21.92;28.46;34.06
2025-06-23T14:58:04.765214;22.33;10.93;30.37;36.28;8.63;32.47;8.83;25.3
2025-06-23T14:58:04.846991;31.46;33.47;19.47;33.86;15.38;35.07;9.23;35.13
2025-06-23T14:58:04.905704;30.24;7.05;26.53;19.18;36.51;15.77;14.12;10.57
2025-06-23T14:58:04.975063;33.73;6.91;23.98;36.7;10.95;36.48;16.16;25.61
2025-06-23T14:58:05.129281;29.54;14.53;23.1;19.17;23.09;34.95;36.18;15.35
2025-06-23T14:58:05.303255;19.83;21.02;36.6;23.91;7.96;12.25;26.17;35.83
2025-06-23T14:58:05.471334;27.35;36.79;36.43;20.87;29.9;36.22;8.66;21.28
2025-06-23T14:58:05.644828;23.2;19.64;25.58;25.09;6.89;24.39;30.81;26.25
2025-06-23T14:58:05.816017;29.85;22.68;31.44;10.62;19.89;7.3;21.8;21.48
2025-06-23T14:58:05.890474;32.75;22.53;10.68;25.2;12.28;10.68;15.93;16.15
2025-06-23T14:58:06.033353;21.22;16.19;27.04;16.98;31.02;8.5;25.48;16.17
2025-06-23T14:58:06.123005;8.11;14.85;12.53;17.26;17.29;22.32;12.15;22.29
2025-06-23T14:58:06.192330;13.44;29.72;34.7;27.67;34.36;13.01;13.41;9.07
2025-06-23T14:58:06.362131;19.89;16.28;28.44;28.37;9.29;22.58;10.1;36.26
2025-06-23T14:58:06.466078;22.31;22.87;13.92;27.54;15.3;30.06;16.46;26.21
2025-06-23T14:58:06.764560;33.85;15.78;12.9;26.92;24.72;32.12;16.37;21.3
2025-06-23T14:58:06.910839;10.09;17.01;19.83;25.27;10.78;15.49;33.67;19.57
2025-06-23T14:58:07.026999;22.26;29.22;19.64;35.7;25.05;12.25;36.53;8.96
2025-06-23T14:58:07.120621;21.2;24.3;27.68;32.53;16.4;10.81;9.65;8.38
2025-06-23T14:58:07.182203;30.16;31.24;17.73;34.0;8.55;21.5;27.42;9.94
2025-06-23T14:58:07.316916;28.69;6.99;28.97;11.81;25.11;18.08;23.42;15.9
2025-06-23T14:58:07.520004;17.31;12.23;11.99;11.75;23.55;25.65;22.16;34.88
2025-06-23T14:58:07.680708;22.27;8.94;27.45;17.27;33.43;10.89;7.84;10.86
2025-06-23T14:58:07.758305;14.78;25.36;7.9;34.78;25.98;12.35;25.99;25.56
2025-06-23T14:58:07.849722;8.93;20.51;32.05;29.3;12.14;28.26;32.64;19.97
2025-06-23T14:58:07.959074;15.91;35.04;14.79;22.31;7.79;12.74;9.91;28.14
2025-06-23T14:58:08.134157;36.5;14.54;30.77;34.97;13.69;14.83;29.45;30.38
2025-06-23T14:58:08.273883;25.62;28.71;23.02;12.04;16.1;18.2;8.18;36.18
2025-06-23T14:58:08.382432;22.95;23.93;27.99;30.27;21.34;7.0;26.68;16.89
2025-06-23T14:58:08.481238;24.37;35.45;8.62;20.69;22.68;21.13;16.88;21.74
2025-06-23T14:58:08.531038;34.01;13.81;21.54;11.44;27.24;17.72;28.98;25.66
2025-06-23T14:58:08.604740;35.71;17.52;27.27;24.23;19.88;32.75;14.85;20.11
2025-06-23T14:58:08.659254;22.77;7.83;21.0;32.71;18.51;36.72;28.93;9.72
2025-06-23T14:58:08.743305;9.81;35.8;29.47;13.4;17.93;36.11;28.41;15.17
2025-06-23T14:58:08.795408;8.89;7.56;25.3;21.51;21.55;17.19;21.38;30.81
2025-06-23T14:58:08.870497;15.02;16.93;36.51;10.99;11.94;10.57;31.13;21.65
2025-06-23T14:58:08.993307;23.97;36.83;9.72;9.22;18.54;29.12;10.04;25.95
2025-06-23T14:58:09.184450;28.28;21.16;22.55;20.2;25.31;27.61;34.9;20.46
2025-06-23T14:58:09.263573;7.05;23.17;9.63;23.37;9.05;22.89;25.02;30.61
2025-06-23T14:58:09.320979;21.39;29.04;20.31;25.71;24.7;8.32;10.21;32.18
2025-06-23T14:58:09.440809;31.04;19.7;36.44;33.58;14.65;27.49;9.01;36.06
2025-06-23T14:58:09.668315;18.31;11.57;24.74;33.46;26.37;21.65;20.43;23.72
2025-06-23T14:58:09.761139;24.17;22.12;11.69;12.03;35.74;18.92;36.57;26.47
2025-06-23T14:58:09.842176;33.36;23.25;34.15;33.83;23.01;32.71;8.78;30.28
2025-06-23T14:58:10.080981;11.41;9.1;22.84;12.49;18.76;25.43;18.65;33.32
2025-06-23T14:58:10.174428;16.39;17.78;26.74;23.44;19.64;18.68;23.76;31.93
2025-06-23T14:58:10.308487;24.1;11.01;29.22;30.8;26.16;10.04;17.64;29.9
2025-06-23T14:58:10.491950;23.94;7.76;21.95;14.82;28.27;13.9;21.64;34.7
2025-06-23T14:58:10.582345;21.33;27.14;12.13;25.23;20.4;31.39;26.26;28.32
2025-06-23T14:58:10.736458;17.58;24.05;32.43;13.59;33.37;16.56;31.23;7.3
2025-06-23T14:58:10.930158;29.85;7.74;17.71;35.53;9.17;13.18;22.93;27.69
2025-06-23T14:58:11.010261;25.87;13.91;11.63;19.91;17.71;30.19;11.55;14.38
2025-06-23T14:58:11.220226;20.62;18.85;29.36;15.13;15.22;31.9;36.81;28.1
2025-06-23T14:58:11.452030;19.36;15.83;28.19;12.9;19.57;7.21;24.62;14.38
2025-06-23T14:58:11.615588;17.68;34.45;24.83;11.67;8.39;18.73;20.12;30.31
2025-06-23T14:58:11.861477;20.88;16.4;21.09;21.89;36.51;35.71;7.93;11.92
2025-06-23T14:58:12.048650;14.61;19.89;11.55;32.32;35.44;7.19;27.12;10.87
2025-06-23T14:58:12.169741;35.93;34.1;36.12;17.57;26.9;33.62;25.8;9.0
2025-06-23T14:58:12.260960;35.0;21.89;26.12;35.54;14.75;23.25;10.02;16.53
2025-06-23T14:58:12.316316;11.84;27.43;17.26;18.42;31.12;20.93;13.87;20.16
2025-06-23T14:58:12.672414;17.32;15.76;10.89;34.35;25.99;23.45;29.46;15.25
2025-06-23T14:58:12.746306;13.78;11.35;18.79;18.97;26.2;30.97;12.75;11.98
2025-06-23T14:58:12.883198;17.95;7.25;25.93;34.22;24.73;29.71;30.21;29.4
2025-06-23T14:58:13.071422;9.5;28.09;23.78;35.16;9.8;9.14;28.53;16.56
2025-06-23T14:58:13.206074;15.72;17.77;8.28;27.58;26.25;13.9;13.43;22.79
2025-06-23T14:58:13.346524;15.77;11.51;30.19;26.36;12.06;33.09;36.25;20.83
2025-06-23T14:58:13.496945;20.12;23.65;33.36;20.98;18.15;8.1;9.48;34.44
2025-06-23T14:58:13.763714;19.24;32.08;21.28;15.56;15.8;22.86;30.91;10.12
2025-06-23T14:58:13.843256;15.15;23.08;7.72;14.1;24.97;17.03;29.49;12.96
2025-06-23T14:58:13.988995;30.73;26.91;22.32;31.62;13.44;9.07;10.18;28.76
2025-06-23T14:58:14.214246;19.47;36.32;27.2;24.94;27.95;21.49;28.31;11.09
2025-06-23T14:58:14.413632;18.0;35.9;17.74;16.09;24.93;26.51;12.43;10.22
2025-06-23T14:58:14.619977;32.34;19.32;10.7;10.67;27.48;14.13;31.43;31.55
2025-06-23T14:58:14.808328;7.4;31.55;10.53;28.76;20.95;17.0;12.8;26.09
2025-06-23T14:58:14.902374;34.8;35.61;28.79;27.19;15.19;32.07;34.35;35.69
2025-06-23T14:58:15.049915;13.88;8.21;7.26;15.0;7.02;33.5;33.22;16.14
2025-06-23T14:58:15.181768;24.77;14.51;27.13;6.92;27.68;35.9;27.1;7.38
2025-06-23T14:58:15.391667;31.11;14.59;18.48;30.51;15.55;20.86;12.83;34.02
2025-06-23T14:58:15.477829;9.46;13.36;30.03;11.21;27.08;33.56;16.22;23.61
2025-06-23T14:58:15.532355;24.45;15.07;23.2;6.93;29.04;30.25;31.35;17.57
2025-06-23T14:58:15.608955;22.41;9.15;16.13;19.53;11.47;16.18;33.18;35.08
2025-06-23T14:58:15.796401;17.08;32.17;11.54;32.81;33.46;16.29;11.8;10.23
2025-06-23T14:58:15.904517;31.86;30.62;25.4;12.0;9.23;25.97;34.77;15.45
2025-06-23T14:58:15.970950;28.95;35.63;32.25;10.13;14.36;11.01;31.57;9.41
2025-06-23T14:58:16.065611;27.59;11.53;27.4;12.01;22.43;36.76;34.77;28.08
2025-06-23T14:58:16.151711;15.11;21.7;30.4;33.05;21.95;14.13;21.48;10.53
2025-06-23T14:58:16.369847;14.89;13.25;24.13;21.81;12.1;31.95;33.15;10.3
2025-06-23T14:58:16.478823;21.68;24.07;18.42;27.08;23.35;35.61;12.72;36.44
2025-06-23T14:58:16.632182;20.09;21.22;36.4;14.31;35.52;24.51;26.76;24.27
2025-06-23T14:58:16.845707;33.42;24.39;7.73;21.93;14.88;32.71;27.64;11.15
2025-06-23T14:58:17.080958;10.38;7.69;34.04;23.57;15.73;8.86;33.28;22.5
2025-06-23T14:58:17.154370;28.54;10.99;9.18;9.07;18.56;8.93;36.55;22.69
2025-06-23T14:58:17.317906;22.97;27.92;32.31;17.13;22.33;10.69;16.5;18.7
2025-06-23T14:58:17.401260;24.89;14.59;18.7;9.86;26.78;10.75;18.61;18.65
2025-06-23T14:58:17.512009;11.91;20.99;27.73;9.93;15.42;6.88;30.31;11.79
2025-06-23T14:58:17.695643;17.32;19.6;16.4;18.73;24.09;15.08;34.09;18.41
2025-06-23T14:58:17.880147;29.1;28.06;32.64;8.29;23.86;14.37;26.25;30.02
2025-06-23T14:58:17.974395;11.5;34.17;10.89;22.24;26.03;36.47;19.58;26.11
2025-06-23T14:58:18.075901;30.0;25.17;14.89;9.98;24.25;18.99;7.77;26.11
2025-06-23T14:58:18.269210;24.97;19.71;22.29;21.52;23.21;26.6;35.63;31.56
2025-06-23T14:58:18.380791;35.72;10.49;21.15;8.68;27.31;9.99;13.71;28.56
2025-06-23T14:58:18.449734;28.28;31.69;7.68;22.77;19.93;19.69;17.0;18.39
2025-06-23T14:58:18.507376;8.95;9.91;14.83;19.34;13.97;17.92;33.09;6.89
2025-06-23T14:58:18.603918;7.21;29.23;17.62;34.31;30.03;22.58;14.04;7.92
2025-06-23T14:58:18.762965;28.26;11.17;14.97;34.67;12.37;29.63;14.65;29.23
2025-06-23T14:58:18.934790;36.81;27.72;23.06;32.86;32.45;19.22;33.76;15.56
2025-06-23T14:58:19.060854;28.0;31.74;13.33;21.45;30.47;16.49;33.38;23.69
2025-06-23T14:58:19.195355;13.31;35.83;8.34;7.32;14.66;30.94;12.96;7.84
2025-06-23T14:58:19.333646;14.09;36.03;26.51;16.08;36.63;18.09;32.56;20.86
2025-06-23T14:58:19.480949;11.23;34.63;10.76;20.82;11.35;35.35;11.32;7.12
2025-06-23T14:58:19.597825;11.32;8.09;12.34;9.95;25.42;24.7;21.59;23.23
2025-06-23T14:58:19.685907;24.94;23.95;32.02;30.85;7.37;12.1;33.85;16.25
2025-06-23T14:58:19.838720;14.13;7.22;16.36;15.14;33.0;27.4;20.45;8.18
2025-06-23T14:58:19.954903;9.39;29.68;15.46;14.06;24.72;9.7;14.62;20.7
2025-06-23T14:58:20.207294;19.55;33.58;30.76;27.18;18.37;12.57;25.33;10.66
2025-06-23T14:58:20.315677;36.24;25.54;21.72;33.83;17.6;18.0;27.11;27.77
2025-06-23T14:58:20.508107;9.37;25.03;26.2;7.19;17.52;30.71;14.26;33.0
2025-06-23T14:58:20.734794;28.0;21.99;28.41;26.5;20.15;10.25;15.44;35.64
2025-06-23T14:58:20.804182;32.44;14.89;10.73;21.29;19.34;20.25;24.65;29.28
2025-06-23T14:58:20.967604;21.98;10.83;11.01;22.98;25.06;25.41;28.37;30.49
2025-06-23T14:58:21.148018;9.38;23.04;13.55;14.95;34.51;21.33;36.77;19.36
2025-06-23T14:58:21.224291;16.56;21.04;26.59;17.35;34.38;14.33;29.01;19.56
2025-06-23T14:58:21.300837;31.29;29.81;14.47;10.2;20.82;19.07;25.54;12.37
2025-06-23T14:58:21.380023;36.82;22.24;13.58;34.57;19.06;19.28;30.79;28.93
2025-06-23T14:58:21.564228;11.22;34.35;24.81;18.86;8.18;8.18;14.47;20.98
2025-06-23T14:58:21.637475;12.5;32.91;29.45;30.19;20.64;7.8;24.87;8.61
2025-06-23T14:58:21.812771;17.19;18.1;27.74;20.26;25.29;21.0;29.9;9.74
2025-06-23T14:58:21.965845;19.48;28.79;26.17;17.01;14.53;35.39;32.78;35.55
2025-06-23T14:58:22.035743;26.72;34.56;32.16;14.75;19.71;34.43;14.03;18.5
2025-06-23T14:58:22.171711;11.38;25.09;10.28;20.7;27.03;29.95;20.58;22.8
2025-06-23T14:58:22.322986;13.43;18.59;19.37;7.56;30.93;21.89;14.13;27.57
2025-06-23T14:58:22.415689;8.17;16.41;18.86;26.57;36.36;26.03;33.51;10.43
2025-06-23T14:58:22.586395;35.72;8.87;25.59;35.02;29.13;28.87;24.91;26.35
2025-06-23T14:58:22.710505;16.22;15.95;7.94;17.16;31.21;15.34;7.7;8.14
2025-06-23T14:58:22.858649;20.45;32.3;15.59;24.72;31.32;27.89;20.77;30.13
2025-06-23T14:58:23.016770;19.8;22.29;32.11;19.1;13.54;12.31;25.46;25.76
2025-06-23T14:58:23.194235;29.69;10.12;32.18;15.07;29.85;34.79;21.5;32.32
2025-06-23T14:58:23.330571;19.36;13.55;29.09;15.27;29.93;15.76;11.3;19.41
2025-06-23T14:58:23.411882;22.54;14.37;29.14;14.99;14.67;18.7;35.94;25.79
2025-06-23T14:58:23.469052;16.21;21.03;19.37;17.65;27.67;21.32;25.26;29.62
2025-06-23T14:58:23.644463;29.2;20.5;30.94;7.45;10.31;17.38;13.14;21.06
2025-06-23T14:58:23.761517;29.22;22.3;23.32;18.87;23.25;8.62;33.08;28.25
2025-06-23T14:58:23.882918;23.25;29.71;30.46;8.32;36.09;20.21;35.92;25.06
2025-06-23T14:58:23.963446;10.59;22.84;32.33;16.34;25.29;33.8;31.37;21.01
2025-06-23T14:58:24.017598;26.31;22.67;17.36;18.82;12.02;20.91;31.71;21.43
2025-06-23T14:58:24.178199;26.62;18.7;24.38;22.07;28.84;15.59;20.6;18.29
2025-06-23T14:58:24.385920;8.45;25.32;18.33;33.69;9.8;12.36;16.31;29.63
2025-06-23T14:58:24.463068;30.85;35.35;28.08;21.83;8.77;25.42;22.79;25.37
2025-06-23T14:58:24.524222;34.36;11.42;22.41;10.7;14.11;19.05;16.9;19.56
2025-06-23T14:58:24.816286;32.43;22.68;10.48;22.28;31.44;13.64;23.17;17.82
2025-06-23T14:58:24.898415;30.25;28.66;22.02;7.14;14.4;20.51;23.05;34.04
2025-06-23T14:58:25.030900;24.34;28.74;28.34;22.24;10.17;31.56;30.3;11.35
2025-06-23T14:58:25.181287;6.92;27.62;7.9;27.93;25.3;35.73;20.97;18.04
2025-06-23T14:58:25.402644;21.33;11.42;9.18;29.14;7.82;12.32;32.65;8.51
2025-06-23T14:58:25.601715;14.56;8.77;17.97;30.2;28.77;28.79;26.82;30.5
2025-06-23T14:58:25.667334;23.01;9.09;34.71;14.41;18.69;23.48;34.82;21.11
2025-06-23T14:58:25.811936;19.17;8.75;13.33;35.05;23.28;7.1;15.9;13.03
2025-06-23T14:58:25.963589;23.01;26.61;16.58;16.47;34.32;21.5;22.84;24.78
2025-06-23T14:58:26.213803;24.84;16.04;6.96;18.34;18.61;13.26;24.03;25.47
2025-06-23T14:58:26.393978;14.15;15.42;14.61;32.25;25.48;11.96;33.5;25.38
2025-06-23T14:58:26.463907;26.78;20.95;27.9;11.51;8.51;23.02;26.78;36.25
2025-06-23T14:58:26.561478;14.52;32.95;21.73;20.01;10.64;18.73;32.35;7.19
2025-06-23T14:58:26.764300;8.5;19.41;34.43;17.7;12.76;8.04;8.18;22.25
2025-06-23T14:58:26.850449;35.61;11.66;23.73;9.07;29.07;27.95;10.16;20.51
2025-06-23T14:58:27.014570;28.53;27.51;7.45;18.52;26.21;7.35;23.18;7.04
2025-06-23T14:58:27.102357;24.96;36.54;26.05;21.32;15.61;36.79;35.93;31.4
2025-06-23T14:58:27.184111;22.7;7.69;9.81;22.9;12.91;33.35;16.34;18.27
2025-06-23T14:58:27.323153;8.9;15.75;8.24;11.5;22.42;10.72;32.37;7.23
2025-06-23T14:58:27.431094;7.27;29.49;19.79;19.76;31.55;27.15;34.17;33.86
2025-06-23T14:58:27.505310;25.02;15.56;13.68;9.9;23.37;24.49;34.16;12.57
2025-06-23T14:58:27.599427;34.0;29.37;17.99;24.39;21.2;19.14;9.83;25.45
2025-06-23T14:58:27.753738;32.43;18.26;21.39;19.69;8.24;9.13;18.51;9.8
