Timestamp;Nez;Bouche;Œil_Gauche;Œil_Droit;Joue_Gauche;Joue_Droite;Front;Menton
2025-06-23T16:54:22.802543;17.16;19.34;8.24;24.03;19.33;26.4;9.99;11.17
2025-06-23T16:54:22.855388;33.71;15.4;16.24;11.63;25.05;15.48;31.98;15.9
2025-06-23T16:54:22.926714;35.84;32.79;13.2;23.63;11.72;23.93;21.52;32.44
2025-06-23T16:54:22.977189;15.81;28.68;26.71;29.85;13.81;17.7;35.22;35.81
2025-06-23T16:54:23.052372;32.64;19.06;34.98;16.69;21.98;28.21;20.73;20.22
2025-06-23T16:54:23.114699;12.35;28.44;33.05;21.23;11.18;9.48;15.65;16.86
2025-06-23T16:54:23.290254;22.22;34.83;21.77;22.86;25.1;16.26;19.43;31.5
2025-06-23T16:54:23.369839;21.59;24.88;32.77;14.29;28.86;33.36;34.75;20.46
2025-06-23T16:54:23.464714;31.55;35.08;26.8;10.11;25.11;18.43;24.53;19.4
2025-06-23T16:54:23.585182;17.98;24.34;25.16;29.71;25.25;27.09;13.66;15.3
2025-06-23T16:54:23.687684;15.82;33.44;30.08;14.24;10.66;23.76;13.27;28.47
2025-06-23T16:54:23.814524;8.96;9.56;36.29;12.28;17.15;11.26;16.05;32.76
2025-06-23T16:54:23.910250;17.98;26.91;14.38;19.45;29.55;28.6;36.23;13.79
2025-06-23T16:54:24.036241;32.38;27.46;31.85;19.75;28.02;27.3;27.74;24.07
2025-06-23T16:54:24.137703;34.64;33.96;8.68;15.79;25.44;33.16;21.99;11.86
2025-06-23T16:54:24.303047;12.86;34.43;14.61;9.91;19.16;36.74;13.12;22.75
2025-06-23T16:54:24.530545;11.06;29.31;19.08;28.32;7.68;7.04;21.07;23.57
2025-06-23T16:54:24.618316;19.28;18.55;16.6;18.23;26.66;29.38;8.29;31.63
2025-06-23T16:54:24.668985;10.11;12.85;13.17;27.92;22.99;13.69;15.06;10.44
2025-06-23T16:54:24.730138;35.51;34.44;9.06;17.3;36.56;8.54;14.86;23.1
2025-06-23T16:54:24.814410;11.03;33.22;14.2;33.46;14.39;23.83;30.81;36.5
2025-06-23T16:54:24.945816;14.36;15.47;34.56;8.01;34.53;13.79;25.57;25.08
2025-06-23T16:54:25.019073;21.7;8.17;34.9;25.27;35.86;13.85;23.51;21.57
2025-06-23T16:54:25.080513;9.09;16.91;19.61;11.78;20.94;24.46;13.6;14.7
2025-06-23T16:54:25.156011;32.44;35.27;14.05;11.02;13.31;8.0;13.0;21.36
2025-06-23T16:54:25.294484;32.66;22.91;23.98;28.24;8.86;17.77;23.29;21.67
2025-06-23T16:54:25.426908;12.62;28.21;24.13;21.27;12.26;9.78;19.01;29.75
2025-06-23T16:54:25.504963;10.94;33.12;36.53;16.87;35.49;33.14;22.81;36.4
2025-06-23T16:54:25.636771;11.59;29.51;31.92;28.36;14.88;7.84;12.1;16.78
2025-06-23T16:54:25.736971;23.78;17.76;36.54;9.63;15.67;18.61;35.53;6.99
2025-06-23T16:54:25.858558;15.01;22.35;26.9;22.44;24.51;36.75;31.37;12.39
2025-06-23T16:54:25.956441;9.46;15.13;30.8;19.23;26.87;23.29;36.37;7.32
2025-06-23T16:54:26.089408;21.41;34.14;12.91;22.75;32.3;18.52;13.71;36.7
2025-06-23T16:54:26.187627;16.94;29.11;26.39;9.65;25.14;29.24;9.4;11.81
2025-06-23T16:54:26.306087;17.31;13.5;13.3;19.17;8.38;13.21;15.26;21.86
2025-06-23T16:54:26.563723;24.04;12.63;27.91;7.36;15.72;23.1;24.91;26.89
2025-06-23T16:54:26.643142;25.74;22.54;14.78;27.82;24.98;25.4;28.72;27.18
2025-06-23T16:54:26.699927;8.81;36.07;26.24;10.44;12.28;34.33;9.79;25.66
2025-06-23T16:54:26.766353;20.15;11.81;32.17;13.18;29.98;34.44;30.72;18.87
